transactionId;partner;totalValue
43494496;Vizury;429.6
43491496;Criteo;179.8
43489496;My Things;49.73
43487496;Criteo;299.8
43472496;Criteo;299.9
43458296;Criteo;107.52
43454496;Criteo;84.81
43454296;Triggit;219.73
43452296;Criteo;109.9
43427496;Criteo;119.9
43422296;Criteo;1198.7
43417296;Sociomantic;179.9
43393496;Criteo;439.7
43386296;Criteo;289.9
43379496;Criteo;129.9
43378296;Triggit;249.9
43372296;Criteo;99.9
43367496;Triggit;114.9
43365496;Criteo;129.9
43365296;Criteo;69.73
43357296;Triggit;219.0
43327496;Criteo;120.7
43324496;Criteo;302.9
43316296;Criteo;99.9
43313496;Mainadv;249.9
43299296;Vizury;159.8
43291496;Criteo;209.9
43288296;Criteo;179.9
43286296;Criteo;99.9
43282496;Criteo;74.81
43282296;Criteo;222.0
43266496;Triggit;338.9
43256496;Criteo;76.81
43246496;Triggit;109.9
43245296;Criteo;119.9
43243496;Criteo;99.9
43237496;Criteo;44.81
43234496;Criteo;252.9
43224296;Criteo;209.8
43188296;Criteo;119.8
43183496;Criteo;387.0
43177496;Criteo;2600.4
43172496;Criteo;23.73
43172296;Criteo;259.8
43165296;Triggit;64.81
43163496;Criteo;159.9
43128496;Criteo;149.9
43127496;Triggit;249.9
43126496;Criteo;173.7
43124496;Criteo;159.9
43119296;Criteo;117.8
43116296;Criteo;169.9
42999496;Criteo;109.9
42989296;Criteo;119.9
42934496;Criteo;294.8
42934296;Triggit;86.83
42923496;Sociomantic;119.9
42919296;Triggit;68.86
42913366;Criteo;208.0
42892496;Criteo;189.9
42892296;Criteo;187.83
42874496;Triggit;66.22
42874296;Criteo;94.81
42873496;Criteo;219.9
42868496;Criteo;94.81
42857296;Criteo;189.9
42843496;Criteo;104.8
42838496;Criteo;139.9
42832296;Sociomantic;361.8
42813366;Criteo;316.3
42797296;Triggit;92.81
42786496;Triggit;189.9
42777296;Criteo;84.81
42762296;Triggit;74.81
42758496;Criteo;99.9
42756496;Criteo;534.0
42755496;Criteo;105.8
42747296;Criteo;139.9
42742296;Triggit;109.0
42735496;Sociomantic;96.83
42717496;Criteo;139.73
42715496;Triggit;279.7
42712496;Criteo;239.79
42699296;Criteo;38.81
42688296;Criteo;119.7
42682496;Criteo;149.9
42668296;Triggit;99.9
42662496;Triggit;88.81
42661496;Criteo;748.8
42646296;Criteo;51.73
42642296;Criteo;275.0
42627496;Criteo;44.81
42613366;Criteo;101.8
42611496;Criteo;119.7
42588296;Criteo;358.8
42587496;Triggit;84.81
42583496;Triggit;219.99
42582296;Criteo;124.9
42579296;Criteo;339.89
42569496;Criteo;189.8
42567296;Criteo;143.8
42564496;Criteo;159.8
42562496;Criteo;54.81
42557296;Criteo;99.9
42552496;Criteo;164.95
42548296;Criteo;109.9
42544496;Criteo;642.68
42544296;Criteo;60.81
42534296;Triggit;184.9
42533496;Criteo;249.9
42522496;Criteo;86.81
42522296;Criteo;229.9
42495496;Criteo;341.0
42472496;Criteo;179.9
42467296;Criteo;461.0
42465296;Triggit;129.9
42462296;Criteo;159.8
42459496;Sociomantic;59.73
42459296;Triggit;251.7
42455496;Triggit;109.9
42451496;Criteo;199.9
42442296;Triggit;169.9
42439496;Criteo;54.81
42427496;Criteo;119.9
42425496;Triggit;162.0
42417296;Triggit;139.9
42413496;Criteo;99.9
42412496;Criteo;104.7
42399296;Criteo;77.81
42397296;Criteo;99.03
42395296;Criteo;99.9
42394496;Criteo;139.9
42394296;Criteo;56.12
42379296;Criteo;209.9
42377496;Criteo;80.73
42377296;Vizury;79.81
42356296;Criteo;139.9
42344496;Triggit;449.9
42339496;Criteo;178.8
42334496;Criteo;442.73
42334296;Criteo;139.9
42331496;Criteo;341.0
42324496;Triggit;426.6
42323496;Criteo;68.81
42322296;Criteo;96.05
42317496;Criteo;94.81
42311496;Criteo;64.81
42293496;Criteo;419.73
42289296;Criteo;2622.1
42287496;Criteo;159.9
42272496;Criteo;119.9
42263496;Criteo;149.9
42262496;Criteo;85.81
42253496;Criteo;149.9
42248296;Criteo;199.9
42234296;Triggit;269.9
42233366;Triggit;149.9
42217296;Triggit;439.0
42197296;Triggit;56.81
42189296;Criteo;429.9
42187296;Criteo;54.81
42157496;Criteo;199.9
42153496;Triggit;89.81
42145496;Criteo;46.83
42121496;Triggit;159.7
42116296;Triggit;150.0
42112296;Criteo;169.9
41996496;Criteo;275.0
41992296;Criteo;86.73
41989496;Criteo;94.81
41982496;Criteo;64.73
41968496;Criteo;84.81
41964496;Criteo;94.81
41963496;Criteo;259.9
41953496;Sociomantic;83.82
41946296;Criteo;148.8
41936496;Criteo;74.81
41935496;Criteo;99.9
41927296;Criteo;189.8
41926496;Triggit;121.87
41897296;Triggit;60.27
41869296;Criteo;84.81
41864296;Criteo;82.77
41858496;Criteo;199.9
41856496;Triggit;159.8
41853366;Criteo;223.76
41844496;Mainadv;159.9
41839496;Criteo;507.8
41833496;Criteo;93.91
41822496;Criteo;159.9
41822296;Criteo;119.9
41813366;Criteo;119.9
41799296;Criteo;76.05
41792496;Sociomantic;180.8
41786496;Vizury;230.8
41782496;Criteo;60.05
41779296;Criteo;175.92
41769496;Criteo;299.0
41764296;Triggit;107.17
41759296;Criteo;99.9
41757296;Criteo;179.73
41754496;Mainadv;162.9
41729496;Triggit;153.99
41727496;Criteo;458.0
41727296;Sociomantic;500.0
41724296;Criteo;164.95
41716496;Criteo;153.8
41713496;Criteo;319.8
41699296;Criteo;339.9
41692496;Criteo;154.9
41685496;Criteo;44.81
41684496;Triggit;583.73
41684296;Criteo;181.73
41676296;Criteo;64.81
41657296;Triggit;199.9
41654296;Criteo;309.8
41648496;Triggit;149.9
41648296;Criteo;279.9
41642496;Criteo;82.53
41642296;Criteo;99.73
41641496;Criteo;209.8
41639496;Criteo;129.9
41632296;Triggit;179.9
41627296;Criteo;33.05
41626496;Mainadv;252.8
41625296;Criteo;129.9
41614296;Criteo;129.9
41613496;Criteo;462.59
41596296;Criteo;76.81
41568496;Criteo;289.7
41558496;Criteo;44.81
41556296;Criteo;179.89
41542496;Criteo;136.5
41527496;Criteo;139.0
41515496;Criteo;74.81
41514496;Criteo;182.6
41513496;Triggit;299.9
41511496;Criteo;368.9
41496496;Criteo;299.7
41488496;Criteo;366.79
41487296;Sociomantic;49.73
41481496;Criteo;219.7
41477496;Criteo;149.9
41458496;Criteo;119.7
41454296;Sociomantic;129.9
41435496;Criteo;399.9
41433366;Criteo;84.81
41421496;Criteo;159.9
41417296;Criteo;124.9
41412496;Criteo;259.0
41398496;Criteo;217.83
41382296;Triggit;99.9
41363496;Sociomantic;319.8
41362296;Criteo;139.9
41357496;Criteo;175.8
41357296;Criteo;119.9
41353366;Criteo;99.9
41347296;Criteo;369.8
41346496;Criteo;119.9
41339496;Criteo;132.7
41335496;Criteo;259.9
41334496;Triggit;212.73
41334296;Criteo;209.8
41329496;Criteo;129.9
41328496;Sociomantic;90.81
41319296;Criteo;263.2
41315496;Criteo;499.9
41314296;Criteo;189.8
41294496;Mainadv;122.8
41289496;Sociomantic;66.27
41269296;Criteo;599.9
41264496;Criteo;197.0
41241496;Criteo;76.27
41232496;Criteo;119.9
41228296;Criteo;93.77
41198496;Triggit;189.9
41191496;Criteo;76.81
41188496;Criteo;244.9
41175296;Criteo;74.73
41172296;Triggit;199.9
41167496;Criteo;139.9
41162296;Criteo;231.7
41147496;Criteo;139.9
41141496;Criteo;76.85
41139296;Criteo;119.9
41138496;Criteo;99.9
41138296;Criteo;289.9
41129496;Triggit;172.73
41128296;Criteo;189.84
41126296;Criteo;359.8
41122296;Criteo;159.8
41117296;Criteo;199.8
41116296;Criteo;289.9
41113366;Criteo;64.81
41111496;Triggit;139.5
39995496;Criteo;169.9
39993496;Criteo;159.9
39985296;Sociomantic;144.9
39978496;Criteo;49.9
39976496;Triggit;211.5
39967496;Triggit;64.81
39962496;Triggit;99.9
39955496;Criteo;199.9
39942296;Criteo;253.7
39938296;Criteo;191.8
39933496;Criteo;113.8
39924296;Mainadv;99.9
39917296;Criteo;199.9
39889296;Sociomantic;358.9
39877496;Criteo;109.9
39864296;Triggit;199.9
39859496;Criteo;99.9
39843496;Criteo;52.81
39839496;Criteo;119.9
39835496;Criteo;139.9
39834496;Criteo;189.9
39831496;Criteo;99.9
39829496;Criteo;159.9
39824296;Criteo;199.9
39818296;Criteo;109.9
39817296;Criteo;100.81
39799496;Criteo;269.8
39786296;Criteo;76.83
39785296;Criteo;109.9
39782296;Criteo;239.7
39768296;Criteo;102.0
39764296;Criteo;759.79
39756296;Criteo;102.81
39754296;Criteo;46.81
39749496;Criteo;169.9
39736496;Sociomantic;71.86
39729296;Criteo;229.9
39728296;Criteo;99.9
39727496;Criteo;109.72
39726296;Criteo;109.73
39725496;Triggit;199.9
39725296;Criteo;609.0
39716296;Criteo;184.73
39714496;Triggit;337.67
39712296;Criteo;159.9
39699496;Criteo;119.8
39694296;Triggit;84.81
39688296;Criteo;179.9
39678296;Criteo;119.9
39677296;Triggit;84.81
39674496;Criteo;158.8
39672496;Criteo;99.9
39665296;Triggit;46.81
39656496;Criteo;239.9
39653366;Criteo;356.79
39652496;Criteo;129.9
39649296;Sociomantic;139.9
39643496;Triggit;84.81
39641496;Criteo;253.0
39626496;Criteo;194.99
39624496;Criteo;98.81
39617496;Criteo;249.9
39617296;Criteo;192.99
39599496;Criteo;139.8
39588296;Criteo;83.81
39564496;Criteo;457.9
39562496;Criteo;249.9
39546496;Triggit;129.9
39546296;Triggit;179.9
39545496;Criteo;54.81
39544496;Triggit;199.9
39516296;Criteo;20.81
39511496;Triggit;129.9
39474296;Criteo;219.99
39464496;Criteo;213.2
39459496;Criteo;159.0
39454496;Triggit;149.9
39451496;Criteo;59.73
39449296;Criteo;76.81
39396296;Criteo;69.81
39393496;Sociomantic;54.91
39388296;Criteo;147.95
39378296;Criteo;38.81
39376296;Triggit;128.73
39375496;Triggit;159.9
39374296;Criteo;137.7
39365496;Triggit;288.7
39362496;Triggit;268.8
39354296;Criteo;229.6
39347496;Triggit;259.98
39344296;Criteo;249.9
39343496;Criteo;129.9
39338496;Triggit;207.7
39329296;Criteo;142.9
39318296;Criteo;269.7
39314296;Criteo;239.7
39295296;Criteo;169.7
39285496;Vizury;299.8
39284296;Criteo;100.0
39283496;Criteo;259.99
39264496;Criteo;429.69
39248296;Criteo;106.83
39244496;Criteo;134.9
39244296;Criteo;833.04
39239496;Triggit;164.9
39238496;Triggit;141.52
39224496;Criteo;235.0
39213496;Criteo;492.8
39197496;Criteo;60.81
39191496;Triggit;533.63
39175296;Criteo;239.8
39172296;Criteo;91.83
39165296;Mainadv;237.6
39133366;Criteo;267.6
39132496;Criteo;165.8
39124496;Criteo;256.19
39117496;Criteo;189.9
39113366;Criteo;64.81
38988496;Triggit;275.67
38977296;Criteo;103.81
38972496;Criteo;279.0
38966296;Criteo;199.0
38959496;Criteo;228.0
38957296;Criteo;66.22
38949496;Criteo;96.83
38947496;Mainadv;159.9
38938496;Criteo;149.9
38938296;Criteo;150.0
38928496;Criteo;210.63
38918496;Triggit;202.73
38886296;Criteo;139.9
38874496;Triggit;127.8
38868296;Triggit;85.81
38854296;Criteo;172.8
38846296;Criteo;44.81
38838496;Criteo;327.8
38837296;Triggit;94.81
38831496;Criteo;169.8
38828496;Criteo;129.9
38825296;Criteo;439.8
38794496;Criteo;190.2
38788496;Triggit;129.9
38787296;Criteo;119.8
38784496;Criteo;76.81
38782296;Triggit;319.7
38779496;Criteo;116.79
38774496;Criteo;259.99
38774296;Criteo;86.03
38772496;Sociomantic;39.9
38762296;Criteo;159.9
38754296;Criteo;99.9
38739296;Sociomantic;97.71
38736296;Criteo;74.81
38727296;Criteo;144.95
38722296;Criteo;205.63
38714296;Triggit;199.8
38696296;Triggit;76.05
38692296;Criteo;119.9
38689496;Sociomantic;299.0
38688296;Criteo;238.63
38687296;Criteo;183.7
38682496;Criteo;129.9
38676496;Criteo;179.89
38669296;Triggit;222.9
38667296;Triggit;119.9
38661496;Triggit;99.9
38638296;Criteo;129.9
38636496;Criteo;489.46
38632496;Criteo;252.9
38627496;Criteo;189.9
38613496;Triggit;199.9
38611496;Criteo;127.8
38598496;Criteo;169.9
38595496;Criteo;107.12
38592296;Criteo;329.7
38586496;Criteo;169.84
38576296;Criteo;478.9
38567496;Triggit;54.81
38565496;Criteo;84.81
38565296;Criteo;74.81
38554296;Criteo;266.63
38544496;Triggit;249.9
38536296;Criteo;60.81
38531496;Triggit;99.9
38525496;Triggit;99.9
38495496;Triggit;499.9
38484496;Criteo;237.7
38475296;Criteo;189.9
38464496;Criteo;164.8
38464296;Criteo;63.52
38441496;Triggit;149.9
38439296;Triggit;1009.7
38437296;Triggit;204.99
38436296;Criteo;104.0
38429296;Criteo;279.7
38422496;Criteo;299.8
38413366;Criteo;46.84
38398296;Criteo;169.9
38392496;Criteo;239.9
38392296;Triggit;445.6
38388296;Criteo;76.81
38384496;Mainadv;199.38
38374496;Criteo;229.9
38367496;Criteo;109.8
38363496;Criteo;207.83
38359496;Criteo;89.86
38359296;Criteo;86.07
38358496;Triggit;199.9
38351496;Criteo;109.9
38347296;Triggit;129.9
38343496;Criteo;259.0
38338496;Criteo;50.76
38335496;Triggit;249.9
38312496;Criteo;173.7
38292496;Criteo;99.9
38289296;Mainadv;289.9
38275296;Criteo;64.81
38266496;Triggit;84.81
38266296;Criteo;169.9
38264496;Criteo;99.9
38263496;Criteo;32.27
38261496;Criteo;389.8
38255496;Criteo;369.9
38245296;Criteo;119.73
38234496;Triggit;94.81
38222296;Sociomantic;35.71
38219496;Triggit;119.9
38219296;Vizury;149.9
38215496;Triggit;175.8
38213366;Criteo;169.9
38191496;Triggit;174.0
38187296;Criteo;159.9
38184496;Triggit;149.9
38182296;Sociomantic;254.81
38179296;Criteo;288.6
38177496;Criteo;90.71
38154496;Criteo;159.9
38147296;Criteo;329.8
38122496;Criteo;148.73
38122296;Triggit;504.0
38116296;Criteo;179.9
38114296;Sociomantic;198.0
37985496;Criteo;129.9
37984496;Triggit;397.9
37975296;Criteo;197.7
37974496;Triggit;48.81
37967496;Criteo;374.9
37958296;Criteo;209.9
37955496;Triggit;199.9
37953496;Triggit;637.38
37949496;Criteo;119.9
37926496;Criteo;89.73
37916496;Criteo;109.9
37889496;Triggit;149.9
37879296;Triggit;279.8
37872496;Sociomantic;199.9
37838296;Criteo;239.9
37836496;Criteo;76.83
37826496;Triggit;277.8
37812496;Criteo;499.0
37789296;Criteo;99.9
37783496;Criteo;64.81
37774496;Triggit;239.9
37764496;Criteo;81.81
37758296;Criteo;305.83
37749496;Criteo;99.9
37736296;Criteo;129.9
37727496;Criteo;59.81
37718496;Criteo;349.9
37712496;Criteo;269.7
37685296;Criteo;125.91
37684496;Triggit;129.9
37674296;Criteo;132.8
37669296;Criteo;209.8
37666496;Criteo;239.9
37653496;Triggit;139.9
37645296;Criteo;153.8
37639496;Criteo;194.8
37636296;Vizury;70.81
37626496;Criteo;139.9
37624296;Criteo;109.9
37616496;Criteo;119.9
37615496;Vizury;413.6
37599296;Criteo;199.9
37596296;Criteo;144.95
37595496;Criteo;1444.4
37595296;Sociomantic;76.27
37592296;Criteo;331.9
37583496;Criteo;99.9
37579496;Sociomantic;74.81
37572496;Sociomantic;54.81
37563496;Criteo;59.81
37556496;Triggit;54.81
37552496;Criteo;159.9
37551496;Criteo;119.8
37548296;Criteo;499.9
37527496;Criteo;48.93
37526296;Criteo;207.83
37518496;Triggit;169.9
37514496;Criteo;48.87
37486496;Sociomantic;125.79
37484496;Triggit;84.81
37482496;Criteo;169.9
37482296;Criteo;69.63
37478296;Criteo;185.8
37477296;Criteo;160.0
37466296;Criteo;119.9
37465296;Criteo;115.7
37449496;Criteo;159.8
37426296;Criteo;210.8
37425496;Criteo;219.9
37419496;Criteo;219.8
37418496;Triggit;499.9
37415496;Sociomantic;50.73
37399496;Criteo;1505.2
37398296;Sociomantic;62.16
37382296;Triggit;199.9
37374296;Criteo;79.81
37359296;Criteo;44.81
37358496;Criteo;239.9
37346296;Triggit;60.9
37343496;Triggit;215.8
37332296;Criteo;94.81
37331496;Criteo;94.81
37327296;Criteo;109.9
37314496;Criteo;169.8
37313366;Criteo;49.73
37312496;Criteo;238.7
37299496;Criteo;66.05
37297496;Criteo;179.9
37286296;Criteo;329.9
37276296;Criteo;199.9
37267496;Sociomantic;38.81
37267296;Criteo;199.8
37266296;Criteo;90.73
37261496;Criteo;50.91
37256296;Criteo;194.99
37252496;Criteo;94.81
37251496;Criteo;40.73
37247496;Triggit;139.8
37242496;Criteo;169.9
37234496;Criteo;249.8
37234296;Triggit;533.8
37223496;Criteo;99.9
37222496;Triggit;120.63
37218296;Triggit;91.73
37217496;Criteo;299.9
37214296;Criteo;279.8
37197496;Mainadv;149.9
37194496;Criteo;109.9
37193496;Criteo;158.0
37191496;Criteo;119.0
37189296;Sociomantic;64.81
37161496;Criteo;219.9
37156296;Triggit;239.9
37147296;Triggit;97.81
37146296;Triggit;58.81
37116296;Criteo;714.8
37112496;Criteo;99.9
36999296;Criteo;129.9
36996296;Criteo;70.61
36984496;Criteo;179.9
36978496;Criteo;99.9
36976496;Criteo;111.8
36967296;Criteo;99.9
36965496;Criteo;287.9
36959296;Triggit;249.9
36957296;Criteo;209.8
36949496;Triggit;359.7
36948296;Triggit;159.9
36933496;Criteo;119.9
36929296;Criteo;119.9
36926296;Criteo;122.8
36924296;Criteo;99.9
36918296;Criteo;69.91
36917296;Mainadv;84.81
36915496;Criteo;189.9
36913366;Triggit;302.7
36899296;Criteo;99.9
36894296;Triggit;189.9
36877496;Criteo;149.9
36866496;Criteo;104.5
36857496;Criteo;129.9
36851496;Criteo;60.73
36847496;Criteo;1126.9
36844296;Criteo;259.8
36838496;Criteo;199.9
36836496;Criteo;80.73
36822496;Sociomantic;189.9
36816496;Triggit;260.63
36813366;Triggit;109.9
36794296;Criteo;229.0
36791496;Criteo;169.8
36785296;Criteo;599.9
36777496;Criteo;51.81
36774296;Criteo;74.81
36763496;Criteo;64.81
36752496;Criteo;168.73
36749296;Criteo;178.73
36733366;Criteo;371.8
36728496;Criteo;164.45
36726296;Criteo;119.8
36724296;Criteo;76.81
36717496;Criteo;298.9
36714296;Criteo;99.9
36712496;Criteo;149.9
36698496;Triggit;110.8
36688496;Criteo;101.8
36667496;Criteo;99.9
36664496;Criteo;299.9
36662496;Criteo;119.9
36642496;Triggit;109.9
36635496;Criteo;46.27
36633366;Criteo;82.83
36632496;Criteo;152.8
36632296;Criteo;224.9
36628496;Criteo;324.7
36613496;Criteo;259.9
36613366;Criteo;129.9
36599496;Triggit;249.9
36596496;Criteo;159.73
36595496;Criteo;129.9
36589296;Criteo;339.7
36578496;Triggit;271.14
36574296;Criteo;504.4
36549496;Criteo;657.73
36546296;Criteo;64.81
36542296;Criteo;209.9
36536296;Triggit;113.8
36535496;Criteo;159.9
36532296;Criteo;169.9
36528296;Criteo;99.9
36527496;Criteo;591.68
36525296;Triggit;399.0
36517496;Triggit;859.7
36516296;Sociomantic;96.83
36515496;Criteo;189.9
36514296;Triggit;129.9
36499296;Triggit;149.9
36497296;Triggit;480.63
36481496;Triggit;419.9
36474496;Criteo;179.9
36462496;Triggit;119.9
36462296;Triggit;309.9
36451496;Criteo;225.17
36449496;Criteo;202.9
36449296;Sociomantic;109.0
36444296;Criteo;119.0
36414296;Criteo;199.0
36399296;Criteo;74.81
36395496;Criteo;99.9
36374296;Sociomantic;100.8
36369296;Criteo;36.73
36359496;Criteo;268.8
36358496;Criteo;399.9
36347496;Criteo;85.71
36346296;Criteo;104.8
36344296;Criteo;259.73
36339296;Triggit;259.8
36328496;Criteo;100.93
36319296;Triggit;179.9
36316496;My Things;414.8
36313496;Vizury;239.6
36295496;Criteo;32.81
36295296;Triggit;186.73
36292296;Criteo;86.27
36291496;Triggit;229.9
36283496;Criteo;334.2
36279496;Criteo;84.81
36266496;Criteo;119.9
36264296;Triggit;119.8
36244496;Criteo;199.8
36243496;Criteo;259.9
36236296;Criteo;129.9
36232296;Criteo;138.73
36227496;Criteo;166.33
36222496;Criteo;297.7
36219496;Criteo;219.9
36216296;Criteo;468.0
36211496;Triggit;64.81
36194296;Triggit;26.22
36188296;Criteo;42.73
36182296;Criteo;209.9
36159296;Criteo;249.7
36139296;Vizury;169.9
36118296;Criteo;100.8
36115496;Criteo;80.73
35995496;Triggit;119.92
35987296;Triggit;199.9
35981496;Triggit;199.9
35966496;Criteo;137.8
35966296;Criteo;209.9
35958296;Triggit;459.9
35948296;Triggit;67.52
35947296;Criteo;159.9
35944496;Criteo;239.9
35942496;Criteo;179.9
35933496;Criteo;129.9
35931496;Criteo;229.73
35894296;Criteo;121.8
35882496;Criteo;119.9
35872496;Triggit;219.9
35865296;Criteo;189.9
35855496;Criteo;412.0
35854296;Criteo;399.0
35849496;Triggit;214.73
35847496;Criteo;169.9
35847296;Criteo;111.92
35844496;Criteo;399.9
35839496;Triggit;134.9
35832496;Criteo;369.9
35825496;Triggit;279.8
35822496;Criteo;264.0
35795296;Criteo;74.81
35783496;Criteo;599.0
35781496;Criteo;80.63
35772496;Triggit;107.8
35769496;Criteo;59.27
35768296;Criteo;199.9
35761496;Criteo;189.9
35758496;Criteo;99.9
35744496;Vizury;139.9
35744296;Triggit;249.9
35742496;Criteo;50.8
35736296;Vizury;399.9
35733496;Criteo;129.8
35731496;Criteo;245.63
35724296;Triggit;99.9
35718496;Criteo;58.73
35714496;Criteo;189.9
35699496;Triggit;79.81
35696296;Criteo;409.8
35687296;Criteo;109.9
35684296;Sociomantic;259.9
35682296;Criteo;313.9
35674496;Triggit;212.83
35674296;Triggit;109.9
35669296;Criteo;159.9
35644496;Criteo;219.9
35642496;Criteo;309.7
35629296;Vizury;217.8
35624496;Criteo;139.9
35619496;Criteo;149.9
35619296;Mainadv;235.7
35587296;Criteo;179.9
35558496;Criteo;149.9
35558296;Criteo;79.83
35556296;Triggit;96.05
35554496;Criteo;60.81
35546496;Criteo;53.71
35542496;Criteo;94.81
35541496;Criteo;137.8
35529496;Triggit;179.9
35527296;Triggit;101.8
35493496;Criteo;249.8
35484496;Criteo;225.9
35476496;Criteo;279.63
35474296;Criteo;144.7
35466296;Criteo;169.9
35441496;Criteo;94.81
35438496;Criteo;54.81
35433496;Triggit;199.9
35429296;Criteo;197.97
35418296;Sociomantic;78.81
35412496;Criteo;309.8
35397296;Criteo;139.9
35388296;Criteo;188.7
35384496;Criteo;159.9
35382296;Criteo;91.73
35378496;Criteo;854.65
35373366;Criteo;169.8
35372496;Criteo;144.9
35367296;Criteo;61.86
35361496;Criteo;24.81
35356496;Criteo;226.78
35353496;Criteo;59.73
35341496;Criteo;90.73
35339296;Triggit;129.7
35322296;Triggit;89.86
35317296;Criteo;269.9
35316496;Criteo;39.81
35313496;Criteo;548.83
35311496;Triggit;99.9
35289496;Criteo;38.27
35286296;Criteo;49.82
35282296;Triggit;119.9
35266296;Criteo;63.86
35262496;Criteo;179.0
35259496;Criteo;79.52
35258496;Criteo;74.81
35253366;Sociomantic;399.0
35252496;Criteo;129.9
35249496;Criteo;44.81
35247496;Criteo;97.71
35237296;Triggit;169.9
35229496;Triggit;199.9
35228296;Triggit;45.81
35216296;Triggit;430.53
35192496;Criteo;159.0
35187296;Criteo;109.9
35175296;Criteo;199.9
35171496;Criteo;99.9
35169296;Criteo;174.9
35165496;Criteo;481.8
35162296;Criteo;184.0
35161496;Criteo;38.22
35158496;Criteo;164.95
35148296;Criteo;109.9
35145296;Sociomantic;169.9
35144496;Criteo;199.8
35142296;Criteo;109.9
35133496;Criteo;399.7
35133366;Criteo;219.99
35125496;Criteo;159.9
35125296;Criteo;76.03
35124496;Criteo;663.0
35119496;Triggit;46.83
35112496;Triggit;369.8
34996296;Criteo;99.9
34994296;Triggit;46.81
34962496;Triggit;169.9
34959496;Criteo;76.81
34947296;Criteo;139.9
34941496;Criteo;90.87
34934496;Criteo;269.8
34927296;Criteo;387.9
34915496;Criteo;112.9
34898496;Sociomantic;435.85
34897296;Triggit;249.9
34892296;Criteo;329.9
34889496;Criteo;190.0
34884496;Triggit;291.6
34846296;Criteo;399.0
34844296;Criteo;189.81
34832496;Criteo;129.9
34816496;Criteo;119.9
